feature,target,n,pearson_r,pearson_p,granger_p_min,pearson_p_bh,granger_p_bh
emo_anger_disgust,GC=F__fwd_1w,444,0.1371924876898385,0.0037749151683298776,0.008400602131665904,0.013871137985401504,0.09485043497753684
net_valence,GC=F__fwd_1w,444,-0.13682504168904194,0.003870205887089366,0.010945643241927849,0.014137634446367627,0.10208599064678285
emo_surprise,GLD__fwd_1w,444,0.13632171964977965,0.004004268495307978,0.019293980330114445,0.014541817167171078,0.12861467015655323
emo_confusion_uncertainty,^GSPC__fwd_1m,441,0.13659950599127862,0.004053977624129477,0.019882461087003398,0.014636744794095378,0.12861467015655323
emo_confusion_uncertainty,SPY__fwd_1m,441,0.13602305182886093,0.004213908290825735,0.018928295993291978,0.015126225714466942,0.12861467015655323
cell_fear_anxiety__inflation,BTC-USD__fwd_1w,444,-0.13455021497345532,0.004510197086785056,0.4484423594812678,0.016076642505763423,0.5534263791797654
emo_optimism_confidence,BTC-USD__fwd_3m,433,0.13617455235891376,0.004530454812413202,0.11029372147722966,0.016076642505763423,0.24816087332376674
share_anger_disgust,GLD__fwd_3m,432,0.13588219181431554,0.00466632788952585,0.8685877050293211,0.01641209089247779,0.8828035430821741
emo_fear_anxiety,GC=F__fwd_1w,444,0.1339614633102708,0.004690701711300852,0.03606743720097017,0.01641209089247779,0.1671483470283767
share_pessimism_despair,^VIX__fwd_3m,432,-0.13569881269085265,0.004722830539433896,0.3004422790901871,0.01641209089247779,0.43694298668619724
share_fear_anxiety,^VIX__fwd_1m,441,-0.13428666611692788,0.004730699307171537,0.18226966728225835,0.01641209089247779,0.33346518726937935
net_valence,^VIX__fwd_3m,432,0.13521611097765196,0.004874522239706146,0.4543244443721362,0.0168171017269862,0.5575799999112581
cell_fear_anxiety__inflation,^VIX__fwd_3m,432,-0.13498949528966778,0.00494724114179133,0.2731006467148932,0.016973683696422187,0.4096509700723398
emo_fear_anxiety,GLD__fwd_1w,444,0.1330439787701595,0.004985009108896999,0.040964825955589826,0.017009289322115585,0.17867880109125153
share_confusion_uncertainty,BTC-USD__fwd_3m,433,-0.13453831313436432,0.005043723162904743,0.4722722053231631,0.017115585159365277,0.5739354980541767
emo_confusion_uncertainty,QQQ__fwd_1m,441,0.13278961852997329,0.005221421819327007,0.03604462724590571,0.01762229864022865,0.1671483470283767
share_surprise,^IXIC__fwd_3m,432,-0.13357078538485223,0.005425137072097636,0.06391025575376313,0.01821086552309531,0.20122311347710878
emo_confusion_uncertainty,^IXIC__fwd_1m,441,0.13205358451479957,0.00547910711255676,0.03383954191121039,0.018293147940310475,0.16518289298362202
share_pessimism_despair,^IXIC__fwd_3m,432,0.12959494580630407,0.006993390690209151,0.7774986967634033,0.023224040741282793,0.8114734297312158
emo_surprise,GC=F__fwd_1w,444,0.12769969102695525,0.00705466142055272,0.01642629360027407,0.02330289756469808,0.12000856853847293
emo_anger_disgust,^VIX__fwd_3m,432,-0.12901492367343226,0.007253303102165618,0.4324401813012485,0.023832281621401316,0.5381670392546599
cell_optimism_confidence__growth_gdp,^IXIC__fwd_1m,441,0.12671928590829337,0.007714859174040951,0.198342943047425,0.025215408142523318,0.3460163557707377
share_confusion_uncertainty,ETH-USD__fwd_3m,433,-0.12644307697005114,0.008436456346936195,0.305858330620332,0.027429525609672135,0.4397566414164801
emo_optimism_confidence,GC=F__fwd_1w,444,0.12442705946435964,0.00867363147918858,0.01572648374461312,0.028053776815500565,0.11626364768338987
cell_optimism_confidence__growth_gdp,SPY__fwd_1m,441,0.1239314624383819,0.009181402295997973,0.3608712373249102,0.029542232258107468,0.4798737438517543
emo_optimism_confidence,GLD__fwd_1w,444,0.123190713039965,0.009366586416548441,0.01814566276574766,0.02984703083704931,0.12805064292646928
cell_optimism_confidence__growth_gdp,^GSPC__fwd_1m,441,0.12359836516935165,0.00937225605994302,0.3671121650350717,0.02984703083704931,0.4819802420439313
share_anger_disgust,^VIX__fwd_3m,432,0.12411825009307206,0.00981536029688413,0.3738691397103896,0.031098667063086963,0.4887847068634778
cell_fear_anxiety__inflation,^VIX__fwd_1m,441,-0.12273406773090352,0.00988401783906697,0.140809087695973,0.031157233898784713,0.2885889223075882
emo_excitement_euphoria,BTC-USD__fwd_3m,433,0.12354855051967402,0.010073002912402875,0.13535216746806408,0.031592600043445385,0.28264164731692093
emo_optimism_confidence,QQQ__fwd_1m,441,0.12212149853052505,0.010261603379075156,0.028025614290657967,0.03202239044424961,0.15862610702637336
share_surprise,QQQ__fwd_3m,432,-0.12298286720525954,0.01051357903244658,0.09431465416026198,0.032644662895746634,0.22701317919970035
emo_optimism_confidence,^IXIC__fwd_1m,441,0.1207221287493757,0.011172546891311369,0.026824201959584643,0.03435287973955313,0.15525897551947904
emo_pessimism_despair,^IXIC__fwd_1m,441,0.12071943597161101,0.011174366678566397,0.0014281133289656182,0.03435287973955313,0.06293766661493067
emo_pessimism_despair,QQQ__fwd_1m,441,0.1204127884032202,0.011383323923401318,0.0022848773877186153,0.0348228776178927,0.07001813098493163
cell_optimism_confidence__corporate_earnings,SPY__fwd_1m,441,0.11971876758789532,0.011869059226845745,0.3583666339380738,0.036005632432064665,0.47962430964556857
cell_optimism_confidence__corporate_earnings,^GSPC__fwd_1m,441,0.11969513461836576,0.011885917308491556,0.36438713976574705,0.036005632432064665,0.48043399956375565
