feature,target,n,pearson_r,pearson_p,granger_p_min,pearson_p_bh,granger_p_bh,treatment
share_excitement_euphoria,GC=F__fwd_1w,443,0.015336627235337958,0.7475242266613298,0.24800976964464996,0.9955817789873233,0.42311556854210886,drop
share_fear_anxiety,BTC-USD__fwd_1m,441,0.015193176929698265,0.7503563339970041,0.16121586042456915,0.9955817789873233,0.35883530223533133,drop
emo_optimism_confidence,^VIX__fwd_3m,431,0.015282119156042348,0.7517276491373487,0.25782413981987845,0.9955817789873233,0.43156008309472915,drop
emo_anger_disgust,SPY__fwd_3m,431,-0.015247560535239216,0.7522707292261772,0.15409040076975442,0.9955817789873233,0.35180198116918193,drop
share_excitement_euphoria,^VIX__fwd_1m,440,0.015012236207588384,0.7535049007327418,0.16439267490373474,0.9955817789873233,0.35946426449020874,drop
share_surprise,^VIX__fwd_3m,431,-0.015167537666262849,0.753528737420133,0.05133017085007229,0.9955817789873233,0.20876914221913534,drop
cell_anger_disgust__fiscal_taxes,QQQ__fwd_1m,440,0.01475331752918911,0.7576222652212535,0.0004003320918469607,0.9955817789873233,0.020717185753080215,drop
share_confusion_uncertainty,GLD__fwd_3m,431,-0.014779812304707686,0.7596331965685068,0.7249712395088916,0.9955817789873233,0.7839989141242837,drop
net_valence_mean,GLD__fwd_1w,443,-0.014558450509808259,0.7599317677600766,0.42249089270354556,0.9955817789873233,0.5618133712396184,drop
share_surprise,^GSPC__fwd_3m,431,0.014696910741630625,0.7609403757584459,0.011229359891328356,0.9955817789873233,0.11432062604038291,drop
emo_pessimism_despair,^IXIC__fwd_3m,431,-0.014661534428616865,0.7614983913825186,0.40035834570049633,0.9955817789873233,0.5500498510619651,drop
share_excitement_euphoria,^GSPC__fwd_3m,431,-0.01466131402521736,0.7615018683491277,0.0018531412002683646,0.9955817789873233,0.052185434469446366,drop
share_excitement_euphoria,SPY__fwd_3m,431,-0.014609770474874162,0.7623151235789655,0.0023296423664427913,0.9955817789873233,0.052185434469446366,drop
share_surprise,ETH-USD__fwd_1m,441,0.014437991759662287,0.762382933612855,0.6847503360368626,0.9955817789873233,0.7606976004989118,drop
emo_anger_disgust,GC=F__fwd_1m,440,0.014434145402005173,0.7627072242813658,0.15834556499138333,0.9955817789873233,0.35522853314808683,drop
net_valence_mean,^IXIC__fwd_1w,443,0.014072672483109946,0.7677087537511833,0.5072071282181023,0.9955817789873233,0.6320064449983428,drop
cell_fear_anxiety__monetary_policy,^VIX__fwd_3m,431,-0.01421275528439764,0.7685879423492847,0.8982596066427075,0.9955817789873233,0.908500351343846,drop
share_surprise,SPY__fwd_3m,431,0.014209273246500691,0.7686430258802172,0.012524712025693921,0.9955817789873233,0.11432062604038291,drop
emo_optimism_confidence,BTC-USD__fwd_3m,432,-0.014171357815599448,0.7689814388301174,0.03366456326114613,0.9955817789873233,0.18369574516454018,drop
cell_optimism_confidence__growth_gdp,ETH-USD__fwd_1w,443,0.013967686365257668,0.7693926099273942,0.6051821145122319,0.9955817789873233,0.7050996118425816,drop
cell_fear_anxiety__inflation,^IXIC__fwd_1m,440,0.01393872410118055,0.7706203154709589,0.09518919366452896,0.9955817789873233,0.2711582076406995,drop
net_valence,GC=F__fwd_1m,440,-0.013892149921414108,0.7713654584528452,0.1641374771940376,0.9955817789873233,0.35946426449020874,drop
emo_fear_anxiety,^VIX__fwd_1m,440,0.013862938542389056,0.7718329203286495,0.03610605579395725,0.9955817789873233,0.18841899704241558,drop
share_excitement_euphoria,^VIX__fwd_3m,431,-0.01395543290156352,0.7726617303540992,0.09719544649817576,0.9955817789873233,0.27560900582359427,drop
cell_fear_anxiety__inflation,SPY__fwd_1m,440,0.01377024987660151,0.7733167380461028,0.04410342079220579,0.9955817789873233,0.20876914221913534,drop
emo_optimism_confidence,^GSPC__fwd_3m,431,-0.013764391092983198,0.7756902504863947,0.2992922380898825,0.9955817789873233,0.4765653329585052,drop
emo_confusion_uncertainty,^IXIC__fwd_3m,431,-0.013600372598328527,0.7782930959934692,0.35427944962622027,0.9955817789873233,0.5164496202297718,drop
share_fear_anxiety,^VIX__fwd_3m,431,-0.013593430335957352,0.7784033191988994,0.8489634454474547,0.9955817789873233,0.8671156243797193,drop
share_optimism_confidence,^GSPC__fwd_1w,443,0.013389126825514944,0.7786912924115978,0.05497540018087104,0.9955817789873233,0.20876914221913534,drop
cell_optimism_confidence__growth_gdp,^VIX__fwd_1m,440,-0.013367054008868973,0.7797808942760219,0.5658400270942313,0.9955817789873233,0.6693079177628908,drop
cell_fear_anxiety__inflation,^GSPC__fwd_1m,440,0.013242691496181881,0.7817778000728905,0.04451815613195801,0.9955817789873233,0.20876914221913534,drop
share_surprise,BTC-USD__fwd_1w,443,-0.013191714943750696,0.78187143393989,0.5469687417266588,0.9955817789873233,0.6595453975231922,drop
emo_surprise,QQQ__fwd_1w,443,0.013134648707291445,0.782791403750073,0.7628814815907348,0.9955817789873233,0.8070688246470976,drop
mean_intensity,BTC-USD__fwd_1w,443,-0.013097233221021427,0.7833947465250606,0.345564052059969,0.9955817789873233,0.5121605640316008,drop
emo_fear_anxiety,SPY__fwd_1w,443,-0.012909165561602182,0.7864293877449905,0.3685897564184022,0.9955817789873233,0.5268845005771166,drop
net_valence_mean,^IXIC__fwd_1m,440,-0.012821280769876327,0.7885550428506313,0.7762848915232959,0.9955817789873233,0.8143123608715654,drop
share_surprise,^GSPC__fwd_1m,440,0.012751254805166793,0.7896827817167642,0.02340855678165019,0.9955817789873233,0.1615190417933863,drop
share_anger_disgust,^GSPC__fwd_3m,431,-0.012877599031491263,0.789792128224917,0.0767287981954598,0.9955817789873233,0.24688385326103907,drop
emo_fear_anxiety,^IXIC__fwd_1w,443,-0.012685927601490848,0.790035731019852,0.3411933469873396,0.9955817789873233,0.5089916645091117,drop
emo_fear_anxiety,^IXIC__fwd_3m,431,-0.012822803108778091,0.790665806697053,0.7325001563375129,0.9955817789873233,0.7869941126048364,drop
cell_optimism_confidence__corporate_earnings,^GSPC__fwd_3m,431,-0.012811204789098092,0.7908507665642271,0.19080227754816753,0.9955817789873233,0.3821419746254421,drop
cell_fear_anxiety__inflation,^VIX__fwd_3m,431,-0.012692984150809501,0.7927367138246773,0.22193515122858407,0.9955817789873233,0.40872066123012074,drop
share_anger_disgust,^IXIC__fwd_3m,431,-0.012679873203721772,0.7929459444819654,0.2045268301457135,0.9955817789873233,0.3936155170723613,drop
share_confusion_uncertainty,BTC-USD__fwd_3m,432,0.012648404495436125,0.7932127849470098,0.5301084853677692,0.9955817789873233,0.6454850380654602,drop
cell_optimism_confidence__growth_gdp,^GSPC__fwd_3m,431,-0.012652362764959268,0.7933850172680609,0.2966760778604547,0.9955817789873233,0.4754471599911228,drop
cell_optimism_confidence__growth_gdp,^IXIC__fwd_3m,431,-0.012650923814975788,0.7934079850307464,0.32279673213046,0.9955817789873233,0.49373588830792037,drop
emo_optimism_confidence,SPY__fwd_3m,431,-0.01244176744046208,0.7967483186176685,0.305982319953645,0.9955817789873233,0.4822716261198313,drop
share_pessimism_despair,^IXIC__fwd_3m,431,0.012420635149346935,0.7970860196156276,0.5066015066741809,0.9955817789873233,0.6320064449983428,drop
cell_optimism_confidence__growth_gdp,SPY__fwd_3m,431,-0.012379981732742898,0.7977357810643623,0.2978179485219632,0.9955817789873233,0.4754471599911228,drop
cell_optimism_confidence__corporate_earnings,BTC-USD__fwd_1m,441,-0.012185449686440215,0.7985858957177594,0.8250200768012004,0.9955817789873233,0.8496475417803407,drop
share_anger_disgust,SPY__fwd_3m,431,-0.012315711078683681,0.7987633003794867,0.07876493785166451,0.9955817789873233,0.2495562571728758,drop
cell_optimism_confidence__corporate_earnings,SPY__fwd_3m,431,-0.012258066962888552,0.7996851742833255,0.20118923309484094,0.9955817789873233,0.3928884080248308,drop
cell_fear_anxiety__inflation,ETH-USD__fwd_1w,443,-0.012084268642783037,0.7997774897999912,0.2477079585934323,0.9955817789873233,0.42311556854210886,drop
share_surprise,SPY__fwd_1m,440,0.012089550546905211,0.8003606228422506,0.027589366788099985,0.9955817789873233,0.1671015359811112,drop
share_pessimism_despair,^GSPC__fwd_1m,440,-0.012027307871907953,0.8013669750211936,0.5010449598919804,0.9955817789873233,0.6285836769553936,drop
share_anger_disgust,GLD__fwd_1w,443,-0.011960844103371377,0.8017798155354423,0.5587096934870396,0.9955817789873233,0.6668651786830885,drop
share_anger_disgust,^GSPC__fwd_1m,440,0.011916752270025002,0.8031552694760067,0.4858561979548236,0.9955817789873233,0.6132453230283444,drop
net_valence_mean,QQQ__fwd_1m,440,-0.011891173977294249,0.8035691583976307,0.7542666904062112,0.9955817789873233,0.7993167487069235,drop
share_confusion_uncertainty,GC=F__fwd_3m,431,-0.011970625594029461,0.8042862107782078,0.7394610578039977,0.9955817789873233,0.788188774480558,drop
cell_optimism_confidence__growth_gdp,QQQ__fwd_3m,431,-0.011969600680107741,0.8043026286378486,0.3381139993746741,0.9955817789873233,0.5068828081275526,drop
net_valence,^GSPC__fwd_3m,431,0.011935483151726703,0.8048491984992687,0.23570477132162704,0.9955817789873233,0.41348209884387116,drop
share_excitement_euphoria,^IXIC__fwd_3m,431,-0.011898604654995194,0.8054401065456405,0.0018692741801974485,0.9955817789873233,0.052185434469446366,drop
share_pessimism_despair,SPY__fwd_1m,440,-0.011747555143375719,0.8058941079555563,0.5226922268935,0.9955817789873233,0.6402206566091982,drop
emo_excitement_euphoria,^VIX__fwd_3m,431,0.011867524585235312,0.8059381917917994,0.19748789214505127,0.9955817789873233,0.3893332730859582,drop
share_confusion_uncertainty,^IXIC__fwd_3m,431,0.011857327821144818,0.8061016209400317,0.6159559519982887,0.9955817789873233,0.7136355339383158,drop
mean_intensity,GC=F__fwd_1w,443,0.01168724229183698,0.8062230892743764,0.35328288429203847,0.9955817789873233,0.5162086379890727,drop
cell_optimism_confidence__growth_gdp,BTC-USD__fwd_1w,443,-0.011667470993189839,0.8065444172404911,0.42606104394044386,0.9955817789873233,0.5642375047868735,drop
share_surprise,QQQ__fwd_3m,431,0.011774129155102096,0.807435406457697,0.046615444801510295,0.9955817789873233,0.20876914221913534,drop
share_anger_disgust,SPY__fwd_1m,440,0.011575353184419122,0.8086840247678078,0.48708953225441,0.9955817789873233,0.6135549686206666,drop
emo_fear_anxiety,^VIX__fwd_1w,443,0.011531395121210021,0.8087568355761411,0.0028601986279418426,0.9955817789873233,0.05224068670446719,drop
share_pessimism_despair,BTC-USD__fwd_3m,432,-0.011461284575480046,0.8122410561489671,0.35186571754424056,0.9955817789873233,0.5160114719056772,drop
share_optimism_confidence,SPY__fwd_1w,443,0.011241582169105492,0.8134738813093547,0.053181234506747596,0.9955817789873233,0.20876914221913534,drop
share_pessimism_despair,^VIX__fwd_3m,431,0.01118614295577599,0.8168773040484325,0.5418431730456436,0.9955817789873233,0.6569116078937323,drop
cell_fear_anxiety__markets_themselves,SPY__fwd_3m,431,0.01117119642302434,0.8171176675839947,0.6946664891136498,0.9955817789873233,0.7678218514923906,drop
share_confusion_uncertainty,^GSPC__fwd_3m,431,0.011122073314351453,0.817907764331019,0.6793694319801201,0.9955817789873233,0.7585299228311165,drop
net_valence_mean,QQQ__fwd_1w,443,0.010889349087748195,0.8192159621734962,0.6905453881466392,0.9955817789873233,0.765765510784041,drop
net_valence,SPY__fwd_3m,431,0.010857717941823091,0.822162806129081,0.2177654709630919,0.9955817789873233,0.4049077371269973,drop
share_pessimism_despair,QQQ__fwd_1m,440,-0.01053370635001646,0.825610683406538,0.42660187765060054,0.9955817789873233,0.5642375047868735,drop
share_confusion_uncertainty,SPY__fwd_3m,431,0.010615807515516456,0.8260611519646097,0.7149497267310347,0.9955817789873233,0.7783412050607317,drop
cell_anger_disgust__fiscal_taxes,GC=F__fwd_1m,440,-0.010458063900503696,0.8268431192692229,0.05064677425556914,0.9955817789873233,0.20876914221913534,drop
share_surprise,GC=F__fwd_1w,443,-0.010416993540840386,0.8269314100100122,0.8912273155963546,0.9955817789873233,0.9043335996492421,drop
share_excitement_euphoria,QQQ__fwd_3m,431,-0.010432907871265221,0.829011393672279,0.002062873251274171,0.9955817789873233,0.052185434469446366,drop
share_surprise,BTC-USD__fwd_3m,432,-0.010242776335673782,0.8318879358475186,0.05363428135098645,0.9955817789873233,0.20876914221913534,drop
share_confusion_uncertainty,^VIX__fwd_1m,440,0.01003607926883354,0.8337261984959431,0.026436797980417807,0.9955817789873233,0.1671015359811112,drop
cell_optimism_confidence__corporate_earnings,GLD__fwd_1w,443,-0.0098896155130829,0.8355652756390309,0.1765568834272691,0.9955817789873233,0.37213794634712377,drop
cell_fear_anxiety__inflation,ETH-USD__fwd_1m,441,-0.009880728935074894,0.8360790129663892,0.4126904846706865,0.9955817789873233,0.5571321543054267,drop
cell_fear_anxiety__markets_themselves,BTC-USD__fwd_3m,432,-0.009980980192234503,0.8361232050613393,0.14566811806170546,0.9955817789873233,0.341358118174789,drop
cell_fear_anxiety__markets_themselves,^GSPC__fwd_3m,431,0.009947493157895065,0.836852874078895,0.6700693453322255,0.9955817789873233,0.7536078439831854,drop
share_optimism_confidence,BTC-USD__fwd_1w,443,0.009804596735860496,0.8369590228681124,0.8138353097166395,0.9955817789873233,0.8451366677826642,drop
share_pessimism_despair,GLD__fwd_3m,431,0.009907802724242798,0.8374947668787182,0.7156728310622831,0.9955817789873233,0.7783412050607317,drop
share_surprise,GLD__fwd_3m,431,-0.009765565805210846,0.8397959732805964,0.38485561797160767,0.9955817789873233,0.5394928640188903,drop
mean_intensity,SPY__fwd_1m,440,-0.009597134302367671,0.8408994137662014,0.49246339274715767,0.9955817789873233,0.6190683540404553,drop
share_confusion_uncertainty,^VIX__fwd_3m,431,-0.009682100299879872,0.8411469723777231,0.7137539141030204,0.9955817789873233,0.7783412050607317,drop
cell_optimism_confidence__growth_gdp,^IXIC__fwd_1w,443,-0.009547523917880186,0.8411764077355279,0.3284415368449083,0.9955817789873233,0.4986578666351113,drop
share_pessimism_despair,ETH-USD__fwd_3m,432,-0.009655810306943229,0.8413903041603398,0.2787165659353484,0.9955817789873233,0.4542860562883238,drop
emo_fear_anxiety,SPY__fwd_3m,431,0.00966512694447219,0.841421765663968,0.42233895253508064,0.9955817789873233,0.5618133712396184,drop
share_surprise,GC=F__fwd_3m,431,-0.009651270789391122,0.841646106731489,0.3728032278892923,0.9955817789873233,0.5285634806375583,drop
share_pessimism_despair,GC=F__fwd_3m,431,0.009565303165709724,0.8430382697325014,0.708740348390627,0.9955817789873233,0.7776108769444865,drop
share_optimism_confidence,SPY__fwd_3m,431,-0.009515405209699903,0.8438465436844678,0.41915381322997425,0.9955817789873233,0.5597731570232559,drop
mean_intensity,GLD__fwd_1w,443,0.00924776279621969,0.846099845784033,0.5143001646020726,0.9955817789873233,0.6349510978486821,drop
emo_pessimism_despair,^VIX__fwd_3m,431,0.009315526854714389,0.8470859158096741,0.6180588598699676,0.9955817789873233,0.7147384580619178,drop
share_pessimism_despair,^GSPC__fwd_3m,431,0.009241469153316164,0.8482868051549762,0.2137881291008697,0.9955817789873233,0.4035332163271735,drop
emo_pessimism_despair,QQQ__fwd_3m,431,-0.009225338040289572,0.8485484273262843,0.42703965740713457,0.9955817789873233,0.5642375047868735,drop
