feature,target,n,pearson_r,pearson_p,granger_p_min,pearson_p_bh,granger_p_bh
cell_optimism_confidence__corporate_earnings,^IXIC__fwd_3m,431,-0.018740440884517002,0.6980412992202827,0.09483653757388975,0.9990316897999976,0.272655045524933
share_confusion_uncertainty,QQQ__fwd_3m,431,0.01869972355229023,0.6986653151011363,0.49100836806778064,0.9990316897999976,0.6103142223228839
cell_fear_anxiety__inflation,SPY__fwd_1w,443,0.018275863743374657,0.7012692530349766,0.0038394962485099973,0.9990316897999976,0.06421238799005366
emo_fear_anxiety,SPY__fwd_1m,440,-0.01831475219072701,0.7016361385452232,0.00301275558587983,0.9990316897999976,0.05978670725951308
share_optimism_confidence,QQQ__fwd_1m,440,-0.018183116227387452,0.7036791415806366,0.6043919151961517,0.9990316897999976,0.6963402214041006
share_optimism_confidence,GLD__fwd_1w,443,-0.018082740913364925,0.704276968615313,0.2556173438485646,0.9990316897999976,0.42902262305394223
cell_fear_anxiety__markets_themselves,^VIX__fwd_3m,431,-0.018292859962945832,0.7049118128491837,0.9513234871848995,0.9990316897999976,0.9559415623654087
cell_fear_anxiety__inflation,QQQ__fwd_1m,440,0.017873081872382793,0.7084993128065232,0.07450431094779592,0.9990316897999976,0.24504112397944408
emo_anger_disgust,GLD__fwd_1m,440,0.017455011226647714,0.7150175832622242,0.16452951404984906,0.9990316897999976,0.36866717468593757
share_surprise,^VIX__fwd_3m,431,-0.017382322739707676,0.7189626071906629,0.05173731035425457,0.9990316897999976,0.21700736216767758
emo_anger_disgust,^GSPC__fwd_3m,431,-0.017240328640538496,0.7211624646582613,0.1671131865469874,0.9990316897999976,0.37049302385946664
net_valence,GLD__fwd_1m,440,-0.017052951237932986,0.7213058316717166,0.18561681093847654,0.9990316897999976,0.37960854406755556
share_pessimism_despair,QQQ__fwd_3m,431,0.017192984847729808,0.7218964554089016,0.6560522902233286,0.9990316897999976,0.7353943542034063
share_anger_disgust,BTC-USD__fwd_1w,443,-0.016876252571050708,0.723169758489145,0.3838334297150818,0.9990316897999976,0.528515653776199
cell_fear_anxiety__inflation,GLD__fwd_1w,443,-0.01682071304211315,0.7240436362735012,0.2268464771589937,0.9990316897999976,0.4066139262396746
net_valence_mean,^VIX__fwd_1m,440,0.016841870505428336,0.7246147131563737,0.8400780567881678,0.9990316897999976,0.864118404397727
share_surprise,^GSPC__fwd_3m,431,0.016989279391586794,0.7250574907941858,0.013501010745898375,0.9990316897999976,0.11882121130997467
cell_optimism_confidence__growth_gdp,ETH-USD__fwd_1w,443,0.01666765246730688,0.7264537958622451,0.5743625205609466,0.9990316897999976,0.674251654571546
